,ensemble_gene_id
14751,ENSMUSG00000087305
14752,ENSMUSG00000087330
14753,ENSMUSG00000087331
14754,ENSMUSG00000087336
14755,ENSMUSG00000087339
14756,ENSMUSG00000087342
14757,ENSMUSG00000087347
14758,ENSMUSG00000087361
14759,ENSMUSG00000087362
14760,ENSMUSG00000087365
14761,ENSMUSG00000087366
14762,ENSMUSG00000087367
14763,ENSMUSG00000087368
14764,ENSMUSG00000087370
14765,ENSMUSG00000087377
14766,ENSMUSG00000087380
14767,ENSMUSG00000087381
14768,ENSMUSG00000087382
14769,ENSMUSG00000087385
14770,ENSMUSG00000087387
14771,ENSMUSG00000087390
14772,ENSMUSG00000087396
14773,ENSMUSG00000087400
14774,ENSMUSG00000087403
14775,ENSMUSG00000087404
14776,ENSMUSG00000087413
14777,ENSMUSG00000087424
14778,ENSMUSG00000087440
14779,ENSMUSG00000087445
14780,ENSMUSG00000087449
14781,ENSMUSG00000087466
14782,ENSMUSG00000087470
14783,ENSMUSG00000087475
14784,ENSMUSG00000087477
14785,ENSMUSG00000087478
14786,ENSMUSG00000087480
14787,ENSMUSG00000087484
14788,ENSMUSG00000087497
14789,ENSMUSG00000087502
14790,ENSMUSG00000087516
14791,ENSMUSG00000087535
14792,ENSMUSG00000087541
14793,ENSMUSG00000087543
14794,ENSMUSG00000087574
14795,ENSMUSG00000087578
14796,ENSMUSG00000087579
14797,ENSMUSG00000087589
14798,ENSMUSG00000087590
14799,ENSMUSG00000087593
14800,ENSMUSG00000087598
14801,ENSMUSG00000087606
14802,ENSMUSG00000087611
14803,ENSMUSG00000087613
14804,ENSMUSG00000087621
14805,ENSMUSG00000087624
14806,ENSMUSG00000087638
14807,ENSMUSG00000087644
14808,ENSMUSG00000087658
14809,ENSMUSG00000087660
14810,ENSMUSG00000087679
14811,ENSMUSG00000087684
14812,ENSMUSG00000087685
14813,ENSMUSG00000087687
14814,ENSMUSG00000087692
14815,ENSMUSG00000087700
14816,ENSMUSG00000087739
14817,ENSMUSG00000087819
14818,ENSMUSG00000087881
14819,ENSMUSG00000087935
14820,ENSMUSG00000087963
14821,ENSMUSG00000087968
14822,ENSMUSG00000088008
14823,ENSMUSG00000088025
14824,ENSMUSG00000088088
14825,ENSMUSG00000088108
14826,ENSMUSG00000088185
14827,ENSMUSG00000088208
14828,ENSMUSG00000088252
14829,ENSMUSG00000088254
14830,ENSMUSG00000088689
14831,ENSMUSG00000088835
14832,ENSMUSG00000088948
14833,ENSMUSG00000088958
14834,ENSMUSG00000088990
14835,ENSMUSG00000089235
14836,ENSMUSG00000089255
14837,ENSMUSG00000089281
14838,ENSMUSG00000089417
14839,ENSMUSG00000089542
14840,ENSMUSG00000089617
14841,ENSMUSG00000089635
14842,ENSMUSG00000089652
14843,ENSMUSG00000089661
14844,ENSMUSG00000089665
14845,ENSMUSG00000089669
14846,ENSMUSG00000089675
14847,ENSMUSG00000089678
14848,ENSMUSG00000089679
14849,ENSMUSG00000089682
14850,ENSMUSG00000089694
14851,ENSMUSG00000089704
14852,ENSMUSG00000089706
14853,ENSMUSG00000089712
14854,ENSMUSG00000089714
14855,ENSMUSG00000089715
14856,ENSMUSG00000089722
14857,ENSMUSG00000089726
14858,ENSMUSG00000089727
14859,ENSMUSG00000089736
14860,ENSMUSG00000089744
14861,ENSMUSG00000089746
14862,ENSMUSG00000089756
14863,ENSMUSG00000089762
14864,ENSMUSG00000089768
14865,ENSMUSG00000089774
14866,ENSMUSG00000089789
14867,ENSMUSG00000089798
14868,ENSMUSG00000089809
14869,ENSMUSG00000089810
14870,ENSMUSG00000089824
14871,ENSMUSG00000089829
14872,ENSMUSG00000089832
14873,ENSMUSG00000089844
14874,ENSMUSG00000089847
14875,ENSMUSG00000089857
14876,ENSMUSG00000089862
14877,ENSMUSG00000089872
14878,ENSMUSG00000089873
14879,ENSMUSG00000089875
14880,ENSMUSG00000089876
14881,ENSMUSG00000089889
14882,ENSMUSG00000089901
14883,ENSMUSG00000089911
14884,ENSMUSG00000089917
14885,ENSMUSG00000089929
14886,ENSMUSG00000089940
14887,ENSMUSG00000089942
14888,ENSMUSG00000089943
14889,ENSMUSG00000089945
14890,ENSMUSG00000089951
14891,ENSMUSG00000089952
14892,ENSMUSG00000089960
14893,ENSMUSG00000089961
14894,ENSMUSG00000089989
14895,ENSMUSG00000089996
14896,ENSMUSG00000089998
14897,ENSMUSG00000090000
14898,ENSMUSG00000090002
14899,ENSMUSG00000090015
14900,ENSMUSG00000090019
14901,ENSMUSG00000090031
14902,ENSMUSG00000090035
14903,ENSMUSG00000090038
14904,ENSMUSG00000090053
14905,ENSMUSG00000090061
14906,ENSMUSG00000090069
14907,ENSMUSG00000090077
14908,ENSMUSG00000090081
14909,ENSMUSG00000090083
14910,ENSMUSG00000090084
14911,ENSMUSG00000090086
14912,ENSMUSG00000090093
14913,ENSMUSG00000090100
14914,ENSMUSG00000090101
14915,ENSMUSG00000090110
14916,ENSMUSG00000090112
14917,ENSMUSG00000090115
14918,ENSMUSG00000090124
14919,ENSMUSG00000090137
14920,ENSMUSG00000090145
14921,ENSMUSG00000090150
14922,ENSMUSG00000090164
14923,ENSMUSG00000090165
14924,ENSMUSG00000090171
14925,ENSMUSG00000090173
14926,ENSMUSG00000090175
14927,ENSMUSG00000090207
14928,ENSMUSG00000090210
14929,ENSMUSG00000090213
14930,ENSMUSG00000090215
14931,ENSMUSG00000090231
14932,ENSMUSG00000090235
14933,ENSMUSG00000090236
14934,ENSMUSG00000090246
14935,ENSMUSG00000090247
14936,ENSMUSG00000090248
14937,ENSMUSG00000090258
14938,ENSMUSG00000090260
14939,ENSMUSG00000090264
14940,ENSMUSG00000090266
14941,ENSMUSG00000090272
14942,ENSMUSG00000090273
14943,ENSMUSG00000090290
14944,ENSMUSG00000090298
14945,ENSMUSG00000090330
14946,ENSMUSG00000090369
14947,ENSMUSG00000090386
14948,ENSMUSG00000090394
14949,ENSMUSG00000090397
14950,ENSMUSG00000090523
14951,ENSMUSG00000090553
14952,ENSMUSG00000090565
14953,ENSMUSG00000090576
14954,ENSMUSG00000090582
14955,ENSMUSG00000090622
14956,ENSMUSG00000090625
14957,ENSMUSG00000090626
14958,ENSMUSG00000090641
14959,ENSMUSG00000090659
14960,ENSMUSG00000090667
14961,ENSMUSG00000090698
14962,ENSMUSG00000090708
14963,ENSMUSG00000090709
14964,ENSMUSG00000090722
14965,ENSMUSG00000090733
14966,ENSMUSG00000090785
14967,ENSMUSG00000090799
14968,ENSMUSG00000090841
14969,ENSMUSG00000090862
14970,ENSMUSG00000090863
14971,ENSMUSG00000090877
14972,ENSMUSG00000090919
14973,ENSMUSG00000090925
14974,ENSMUSG00000090935
14975,ENSMUSG00000090936
14976,ENSMUSG00000090942
14977,ENSMUSG00000090946
14978,ENSMUSG00000090952
14979,ENSMUSG00000090958
14980,ENSMUSG00000090963
14981,ENSMUSG00000090965
14982,ENSMUSG00000091007
14983,ENSMUSG00000091021
14984,ENSMUSG00000091050
14985,ENSMUSG00000091079
14986,ENSMUSG00000091119
14987,ENSMUSG00000091133
14988,ENSMUSG00000091144
14989,ENSMUSG00000091154
14990,ENSMUSG00000091183
14991,ENSMUSG00000091192
14992,ENSMUSG00000091199
14993,ENSMUSG00000091228
14994,ENSMUSG00000091243
14995,ENSMUSG00000091264
14996,ENSMUSG00000091337
14997,ENSMUSG00000091345
14998,ENSMUSG00000091370
14999,ENSMUSG00000091387
15000,ENSMUSG00000091405
15001,ENSMUSG00000091438
15002,ENSMUSG00000091443
15003,ENSMUSG00000091474
15004,ENSMUSG00000091476
15005,ENSMUSG00000091492
15006,ENSMUSG00000091509
15007,ENSMUSG00000091512
15008,ENSMUSG00000091514
15009,ENSMUSG00000091537
15010,ENSMUSG00000091542
15011,ENSMUSG00000091575
15012,ENSMUSG00000091586
15013,ENSMUSG00000091625
15014,ENSMUSG00000091648
15015,ENSMUSG00000091649
15016,ENSMUSG00000091661
15017,ENSMUSG00000091680
15018,ENSMUSG00000091694
15019,ENSMUSG00000091705
15020,ENSMUSG00000091712
15021,ENSMUSG00000091721
15022,ENSMUSG00000091736
15023,ENSMUSG00000091764
15024,ENSMUSG00000091780
15025,ENSMUSG00000091803
15026,ENSMUSG00000091811
15027,ENSMUSG00000091813
15028,ENSMUSG00000091844
15029,ENSMUSG00000091864
15030,ENSMUSG00000091867
15031,ENSMUSG00000091896
15032,ENSMUSG00000091898
15033,ENSMUSG00000091931
15034,ENSMUSG00000091968
15035,ENSMUSG00000091971
15036,ENSMUSG00000091985
15037,ENSMUSG00000091993
15038,ENSMUSG00000091994
15039,ENSMUSG00000091996
15040,ENSMUSG00000092008
15041,ENSMUSG00000092035
15042,ENSMUSG00000092060
15043,ENSMUSG00000092074
15044,ENSMUSG00000092094
15045,ENSMUSG00000092103
15046,ENSMUSG00000092116
15047,ENSMUSG00000092118
15048,ENSMUSG00000092124
15049,ENSMUSG00000092131
15050,ENSMUSG00000092183
15051,ENSMUSG00000092187
15052,ENSMUSG00000092192
15053,ENSMUSG00000092203
15054,ENSMUSG00000092220
15055,ENSMUSG00000092232
15056,ENSMUSG00000092241
15057,ENSMUSG00000092243
15058,ENSMUSG00000092260
15059,ENSMUSG00000092268
15060,ENSMUSG00000092274
15061,ENSMUSG00000092277
15062,ENSMUSG00000092283
15063,ENSMUSG00000092335
15064,ENSMUSG00000092341
15065,ENSMUSG00000092368
15066,ENSMUSG00000092384
15067,ENSMUSG00000092397
15068,ENSMUSG00000092412
15069,ENSMUSG00000092416
15070,ENSMUSG00000092417
15071,ENSMUSG00000092470
15072,ENSMUSG00000092474
15073,ENSMUSG00000092499
15074,ENSMUSG00000092511
15075,ENSMUSG00000092534
15076,ENSMUSG00000092541
15077,ENSMUSG00000092545
15078,ENSMUSG00000092558
15079,ENSMUSG00000092564
15080,ENSMUSG00000092569
15081,ENSMUSG00000092592
15082,ENSMUSG00000092593
15083,ENSMUSG00000092595
15084,ENSMUSG00000092607
15085,ENSMUSG00000092626
15086,ENSMUSG00000092674
15087,ENSMUSG00000092680
15088,ENSMUSG00000092702
15089,ENSMUSG00000092730
15090,ENSMUSG00000092746
15091,ENSMUSG00000092805
15092,ENSMUSG00000092819
15093,ENSMUSG00000092837
15094,ENSMUSG00000093044
15095,ENSMUSG00000093064
15096,ENSMUSG00000093183
15097,ENSMUSG00000093355
15098,ENSMUSG00000093394
15099,ENSMUSG00000093405
15100,ENSMUSG00000093413
15101,ENSMUSG00000093424
15102,ENSMUSG00000093445
15103,ENSMUSG00000093456
15104,ENSMUSG00000093458
15105,ENSMUSG00000093465
15106,ENSMUSG00000093483
15107,ENSMUSG00000093485
15108,ENSMUSG00000093507
15109,ENSMUSG00000093553
15110,ENSMUSG00000093559
15111,ENSMUSG00000093565
15112,ENSMUSG00000093575
15113,ENSMUSG00000093577
15114,ENSMUSG00000093579
15115,ENSMUSG00000093593
15116,ENSMUSG00000093594
15117,ENSMUSG00000093606
15118,ENSMUSG00000093622
15119,ENSMUSG00000093629
15120,ENSMUSG00000093656
15121,ENSMUSG00000093661
15122,ENSMUSG00000093662
15123,ENSMUSG00000093668
15124,ENSMUSG00000093674
15125,ENSMUSG00000093677
15126,ENSMUSG00000093726
15127,ENSMUSG00000093752
15128,ENSMUSG00000093769
15129,ENSMUSG00000093789
15130,ENSMUSG00000093803
15131,ENSMUSG00000093858
15132,ENSMUSG00000093861
15133,ENSMUSG00000093894
15134,ENSMUSG00000093904
15135,ENSMUSG00000093908
15136,ENSMUSG00000093930
15137,ENSMUSG00000093938
15138,ENSMUSG00000093954
15139,ENSMUSG00000093989
15140,ENSMUSG00000094006
15141,ENSMUSG00000094027
15142,ENSMUSG00000094076
15143,ENSMUSG00000094088
15144,ENSMUSG00000094091
15145,ENSMUSG00000094103
15146,ENSMUSG00000094117
15147,ENSMUSG00000094152
15148,ENSMUSG00000094156
15149,ENSMUSG00000094164
15150,ENSMUSG00000094248
15151,ENSMUSG00000094306
15152,ENSMUSG00000094335
15153,ENSMUSG00000094338
15154,ENSMUSG00000094345
15155,ENSMUSG00000094347
15156,ENSMUSG00000094365
15157,ENSMUSG00000094410
15158,ENSMUSG00000094420
15159,ENSMUSG00000094433
15160,ENSMUSG00000094439
15161,ENSMUSG00000094441
15162,ENSMUSG00000094475
15163,ENSMUSG00000094483
15164,ENSMUSG00000094509
15165,ENSMUSG00000094546
15166,ENSMUSG00000094595
15167,ENSMUSG00000094622
15168,ENSMUSG00000094638
15169,ENSMUSG00000094686
15170,ENSMUSG00000094694
15171,ENSMUSG00000094724
15172,ENSMUSG00000094777
15173,ENSMUSG00000094786
15174,ENSMUSG00000094793
15175,ENSMUSG00000094796
15176,ENSMUSG00000094797
15177,ENSMUSG00000094806
15178,ENSMUSG00000094814
15179,ENSMUSG00000094870
15180,ENSMUSG00000094872
15181,ENSMUSG00000094910
15182,ENSMUSG00000094932
15183,ENSMUSG00000094936
15184,ENSMUSG00000094942
15185,ENSMUSG00000094958
15186,ENSMUSG00000095026
15187,ENSMUSG00000095028
15188,ENSMUSG00000095061
15189,ENSMUSG00000095079
15190,ENSMUSG00000095098
15191,ENSMUSG00000095105
15192,ENSMUSG00000095115
15193,ENSMUSG00000095123
15194,ENSMUSG00000095127
15195,ENSMUSG00000095180
15196,ENSMUSG00000095193
15197,ENSMUSG00000095199
15198,ENSMUSG00000095200
15199,ENSMUSG00000095217
15200,ENSMUSG00000095253
15201,ENSMUSG00000095294
15202,ENSMUSG00000095304
15203,ENSMUSG00000095315
15204,ENSMUSG00000095325
15205,ENSMUSG00000095335
15206,ENSMUSG00000095351
15207,ENSMUSG00000095362
15208,ENSMUSG00000095366
15209,ENSMUSG00000095385
15210,ENSMUSG00000095432
15211,ENSMUSG00000095440
15212,ENSMUSG00000095463
15213,ENSMUSG00000095547
15214,ENSMUSG00000095567
15215,ENSMUSG00000095571
15216,ENSMUSG00000095589
15217,ENSMUSG00000095595
15218,ENSMUSG00000095609
15219,ENSMUSG00000095612
15220,ENSMUSG00000095616
15221,ENSMUSG00000095630
15222,ENSMUSG00000095648
15223,ENSMUSG00000095677
15224,ENSMUSG00000095687
15225,ENSMUSG00000095730
15226,ENSMUSG00000095753
15227,ENSMUSG00000095771
15228,ENSMUSG00000095788
15229,ENSMUSG00000095789
15230,ENSMUSG00000095794
15231,ENSMUSG00000095930
15232,ENSMUSG00000095975
15233,ENSMUSG00000095981
15234,ENSMUSG00000095990
15235,ENSMUSG00000096010
15236,ENSMUSG00000096039
15237,ENSMUSG00000096052
15238,ENSMUSG00000096054
15239,ENSMUSG00000096056
15240,ENSMUSG00000096074
15241,ENSMUSG00000096108
15242,ENSMUSG00000096111
15243,ENSMUSG00000096145
15244,ENSMUSG00000096188
15245,ENSMUSG00000096199
15246,ENSMUSG00000096210
15247,ENSMUSG00000096215
15248,ENSMUSG00000096221
15249,ENSMUSG00000096255
15250,ENSMUSG00000096336
15251,ENSMUSG00000096370
15252,ENSMUSG00000096422
15253,ENSMUSG00000096433
15254,ENSMUSG00000096458
15255,ENSMUSG00000096459
15256,ENSMUSG00000096464
15257,ENSMUSG00000096472
15258,ENSMUSG00000096546
15259,ENSMUSG00000096549
15260,ENSMUSG00000096594
15261,ENSMUSG00000096606
15262,ENSMUSG00000096638
15263,ENSMUSG00000096674
15264,ENSMUSG00000096687
15265,ENSMUSG00000096688
15266,ENSMUSG00000096696
15267,ENSMUSG00000096715
15268,ENSMUSG00000096718
15269,ENSMUSG00000096727
15270,ENSMUSG00000096740
15271,ENSMUSG00000096751
15272,ENSMUSG00000096764
15273,ENSMUSG00000096768
15274,ENSMUSG00000096795
15275,ENSMUSG00000096833
15276,ENSMUSG00000096852
15277,ENSMUSG00000096856
15278,ENSMUSG00000096870
15279,ENSMUSG00000096910
15280,ENSMUSG00000096916
15281,ENSMUSG00000096917
15282,ENSMUSG00000096923
15283,ENSMUSG00000096929
15284,ENSMUSG00000096932
15285,ENSMUSG00000096935
15286,ENSMUSG00000096937
15287,ENSMUSG00000096940
15288,ENSMUSG00000096950
15289,ENSMUSG00000096956
15290,ENSMUSG00000096957
15291,ENSMUSG00000096959
15292,ENSMUSG00000096960
15293,ENSMUSG00000096967
15294,ENSMUSG00000096968
15295,ENSMUSG00000096971
15296,ENSMUSG00000096974
15297,ENSMUSG00000096981
15298,ENSMUSG00000096986
15299,ENSMUSG00000096995
15300,ENSMUSG00000097000
15301,ENSMUSG00000097006
15302,ENSMUSG00000097007
15303,ENSMUSG00000097016
15304,ENSMUSG00000097021
15305,ENSMUSG00000097032
15306,ENSMUSG00000097039
15307,ENSMUSG00000097042
15308,ENSMUSG00000097043
15309,ENSMUSG00000097047
15310,ENSMUSG00000097048
15311,ENSMUSG00000097052
15312,ENSMUSG00000097055
15313,ENSMUSG00000097060
15314,ENSMUSG00000097061
15315,ENSMUSG00000097069
15316,ENSMUSG00000097073
15317,ENSMUSG00000097075
15318,ENSMUSG00000097078
15319,ENSMUSG00000097080
15320,ENSMUSG00000097081
15321,ENSMUSG00000097093
15322,ENSMUSG00000097098
15323,ENSMUSG00000097099
15324,ENSMUSG00000097101
15325,ENSMUSG00000097111
15326,ENSMUSG00000097113
15327,ENSMUSG00000097115
15328,ENSMUSG00000097119
15329,ENSMUSG00000097121
15330,ENSMUSG00000097124
15331,ENSMUSG00000097125
15332,ENSMUSG00000097134
15333,ENSMUSG00000097140
15334,ENSMUSG00000097141
15335,ENSMUSG00000097145
15336,ENSMUSG00000097146
15337,ENSMUSG00000097148
15338,ENSMUSG00000097149
15339,ENSMUSG00000097150
15340,ENSMUSG00000097154
15341,ENSMUSG00000097162
15342,ENSMUSG00000097164
15343,ENSMUSG00000097167
15344,ENSMUSG00000097174
15345,ENSMUSG00000097177
15346,ENSMUSG00000097180
15347,ENSMUSG00000097183
15348,ENSMUSG00000097184
15349,ENSMUSG00000097185
15350,ENSMUSG00000097187
15351,ENSMUSG00000097194
15352,ENSMUSG00000097195
15353,ENSMUSG00000097203
15354,ENSMUSG00000097204
15355,ENSMUSG00000097207
15356,ENSMUSG00000097217
15357,ENSMUSG00000097221
15358,ENSMUSG00000097222
15359,ENSMUSG00000097233
15360,ENSMUSG00000097239
15361,ENSMUSG00000097251
15362,ENSMUSG00000097254
15363,ENSMUSG00000097259
15364,ENSMUSG00000097261
15365,ENSMUSG00000097271
15366,ENSMUSG00000097274
15367,ENSMUSG00000097275
15368,ENSMUSG00000097276
15369,ENSMUSG00000097277
15370,ENSMUSG00000097286
15371,ENSMUSG00000097287
15372,ENSMUSG00000097290
15373,ENSMUSG00000097292
15374,ENSMUSG00000097296
15375,ENSMUSG00000097309
15376,ENSMUSG00000097310
15377,ENSMUSG00000097311
15378,ENSMUSG00000097313
15379,ENSMUSG00000097316
15380,ENSMUSG00000097318
15381,ENSMUSG00000097320
15382,ENSMUSG00000097321
15383,ENSMUSG00000097322
15384,ENSMUSG00000097324
15385,ENSMUSG00000097327
15386,ENSMUSG00000097328
15387,ENSMUSG00000097333
15388,ENSMUSG00000097336
15389,ENSMUSG00000097343
15390,ENSMUSG00000097346
15391,ENSMUSG00000097350
15392,ENSMUSG00000097354
15393,ENSMUSG00000097357
15394,ENSMUSG00000097360
15395,ENSMUSG00000097368
15396,ENSMUSG00000097375
15397,ENSMUSG00000097378
15398,ENSMUSG00000097383
15399,ENSMUSG00000097385
15400,ENSMUSG00000097387
15401,ENSMUSG00000097391
15402,ENSMUSG00000097392
15403,ENSMUSG00000097397
15404,ENSMUSG00000097402
15405,ENSMUSG00000097403
15406,ENSMUSG00000097404
15407,ENSMUSG00000097413
15408,ENSMUSG00000097415
15409,ENSMUSG00000097416
15410,ENSMUSG00000097429
15411,ENSMUSG00000097431
15412,ENSMUSG00000097439
15413,ENSMUSG00000097440
15414,ENSMUSG00000097445
15415,ENSMUSG00000097448
15416,ENSMUSG00000097451
15417,ENSMUSG00000097462
15418,ENSMUSG00000097467
15419,ENSMUSG00000097471
15420,ENSMUSG00000097482
15421,ENSMUSG00000097487
15422,ENSMUSG00000097493
15423,ENSMUSG00000097494
15424,ENSMUSG00000097497
15425,ENSMUSG00000097503
15426,ENSMUSG00000097509
15427,ENSMUSG00000097523
15428,ENSMUSG00000097527
15429,ENSMUSG00000097533
15430,ENSMUSG00000097534
15431,ENSMUSG00000097536
15432,ENSMUSG00000097537
15433,ENSMUSG00000097559
15434,ENSMUSG00000097561
15435,ENSMUSG00000097564
15436,ENSMUSG00000097571
15437,ENSMUSG00000097572
15438,ENSMUSG00000097573
15439,ENSMUSG00000097577
15440,ENSMUSG00000097583
15441,ENSMUSG00000097585
15442,ENSMUSG00000097587
15443,ENSMUSG00000097589
15444,ENSMUSG00000097595
15445,ENSMUSG00000097597
15446,ENSMUSG00000097601
15447,ENSMUSG00000097613
15448,ENSMUSG00000097615
15449,ENSMUSG00000097616
15450,ENSMUSG00000097617
15451,ENSMUSG00000097636
15452,ENSMUSG00000097639
15453,ENSMUSG00000097640
15454,ENSMUSG00000097643
15455,ENSMUSG00000097654
15456,ENSMUSG00000097673
15457,ENSMUSG00000097675
15458,ENSMUSG00000097691
15459,ENSMUSG00000097692
15460,ENSMUSG00000097699
15461,ENSMUSG00000097705
15462,ENSMUSG00000097706
15463,ENSMUSG00000097712
15464,ENSMUSG00000097724
15465,ENSMUSG00000097729
15466,ENSMUSG00000097730
15467,ENSMUSG00000097743
15468,ENSMUSG00000097746
15469,ENSMUSG00000097748
15470,ENSMUSG00000097750
15471,ENSMUSG00000097760
15472,ENSMUSG00000097762
15473,ENSMUSG00000097766
15474,ENSMUSG00000097768
15475,ENSMUSG00000097772
15476,ENSMUSG00000097773
15477,ENSMUSG00000097777
15478,ENSMUSG00000097781
15479,ENSMUSG00000097784
15480,ENSMUSG00000097785
15481,ENSMUSG00000097786
15482,ENSMUSG00000097787
15483,ENSMUSG00000097793
15484,ENSMUSG00000097797
15485,ENSMUSG00000097805
15486,ENSMUSG00000097814
15487,ENSMUSG00000097820
15488,ENSMUSG00000097827
15489,ENSMUSG00000097828
15490,ENSMUSG00000097835
15491,ENSMUSG00000097842
15492,ENSMUSG00000097855
15493,ENSMUSG00000097858
15494,ENSMUSG00000097863
15495,ENSMUSG00000097876
15496,ENSMUSG00000097882
15497,ENSMUSG00000097885
15498,ENSMUSG00000097890
15499,ENSMUSG00000097893
15500,ENSMUSG00000097908
15501,ENSMUSG00000097910
15502,ENSMUSG00000097915
15503,ENSMUSG00000097921
15504,ENSMUSG00000097926
15505,ENSMUSG00000097944
15506,ENSMUSG00000097970
15507,ENSMUSG00000097974
15508,ENSMUSG00000097990
15509,ENSMUSG00000097994
15510,ENSMUSG00000097998
15511,ENSMUSG00000098014
15512,ENSMUSG00000098022
15513,ENSMUSG00000098024
15514,ENSMUSG00000098055
15515,ENSMUSG00000098066
15516,ENSMUSG00000098098
15517,ENSMUSG00000098112
15518,ENSMUSG00000098132
15519,ENSMUSG00000098134
15520,ENSMUSG00000098176
15521,ENSMUSG00000098183
15522,ENSMUSG00000098188
15523,ENSMUSG00000098196
15524,ENSMUSG00000098206
15525,ENSMUSG00000098234
15526,ENSMUSG00000098243
15527,ENSMUSG00000098274
15528,ENSMUSG00000098306
15529,ENSMUSG00000098318
15530,ENSMUSG00000098332
15531,ENSMUSG00000098371
15532,ENSMUSG00000098374
15533,ENSMUSG00000098439
15534,ENSMUSG00000098447
15535,ENSMUSG00000098449
15536,ENSMUSG00000098470
15537,ENSMUSG00000098488
15538,ENSMUSG00000098557
15539,ENSMUSG00000098650
15540,ENSMUSG00000098678
15541,ENSMUSG00000098692
15542,ENSMUSG00000098702
15543,ENSMUSG00000098708
15544,ENSMUSG00000098715
15545,ENSMUSG00000098747
15546,ENSMUSG00000098781
15547,ENSMUSG00000098789
15548,ENSMUSG00000098814
15549,ENSMUSG00000098905
15550,ENSMUSG00000098912
15551,ENSMUSG00000098923
15552,ENSMUSG00000098950
15553,ENSMUSG00000098973
15554,ENSMUSG00000098975
15555,ENSMUSG00000099009
15556,ENSMUSG00000099032
15557,ENSMUSG00000099041
15558,ENSMUSG00000099061
15559,ENSMUSG00000099083
15560,ENSMUSG00000099137
15561,ENSMUSG00000099146
15562,ENSMUSG00000099338
15563,ENSMUSG00000099375
15564,ENSMUSG00000099413
15565,ENSMUSG00000099481
15566,ENSMUSG00000099517
15567,ENSMUSG00000099519
15568,ENSMUSG00000099556
15569,ENSMUSG00000099583
15570,ENSMUSG00000099599
15571,ENSMUSG00000099632
15572,ENSMUSG00000099669
15573,ENSMUSG00000099681
15574,ENSMUSG00000099689
15575,ENSMUSG00000099707
15576,ENSMUSG00000099708
15577,ENSMUSG00000099746
15578,ENSMUSG00000099757
15579,ENSMUSG00000099759
15580,ENSMUSG00000099825
15581,ENSMUSG00000099843
15582,ENSMUSG00000099881
15583,ENSMUSG00000099913
15584,ENSMUSG00000099931
15585,ENSMUSG00000099954
15586,ENSMUSG00000099966
15587,ENSMUSG00000099974
15588,ENSMUSG00000100002
15589,ENSMUSG00000100005
15590,ENSMUSG00000100009
15591,ENSMUSG00000100017
15592,ENSMUSG00000100039
15593,ENSMUSG00000100075
15594,ENSMUSG00000100084
15595,ENSMUSG00000100094
15596,ENSMUSG00000100106
15597,ENSMUSG00000100147
15598,ENSMUSG00000100150
15599,ENSMUSG00000100151
15600,ENSMUSG00000100157
15601,ENSMUSG00000100164
15602,ENSMUSG00000100174
15603,ENSMUSG00000100176
15604,ENSMUSG00000100199
15605,ENSMUSG00000100200
15606,ENSMUSG00000100210
15607,ENSMUSG00000100213
15608,ENSMUSG00000100235
15609,ENSMUSG00000100254
15610,ENSMUSG00000100277
15611,ENSMUSG00000100280
15612,ENSMUSG00000100287
15613,ENSMUSG00000100301
15614,ENSMUSG00000100302
15615,ENSMUSG00000100306
15616,ENSMUSG00000100313
15617,ENSMUSG00000100334
15618,ENSMUSG00000100394
